scenario_id,regime,transfer_regime,replicates,model,mean_uno_c,mean_delta_c_vs_B0,negative_transfer_rate,catastrophic_negative_transfer_rate,frozen_role,eligible_for_primary_selection
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5441568854,0.01474416269,0.11,0,frozen selectable architecture,True
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5399405751,0.01052785077,0.08,0.02,frozen non-selectable comparator,False
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5294127229,0,0,0,frozen target-only reference,False
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.533493804,0.004081082861,0,0,frozen non-selectable comparator,False
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5258461758,0.001100281559,0.06,0,frozen non-selectable comparator,False
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4978502485,-0.02689564836,0.57,0.3,frozen non-selectable comparator,False
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5259000713,0.001154174054,0.33,0.09,frozen selectable architecture,True
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5402341396,0.01548824675,0.1,0,frozen selectable architecture,True
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5296121287,0.004866233417,0.2,0.03,frozen non-selectable comparator,False
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5247458956,0,0,0,frozen target-only reference,False
STRESS_0146,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5282435226,0.003497627927,0,0,frozen non-selectable comparator,False
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5237199605,0.0004482423653,0,0,frozen non-selectable comparator,False
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4926143226,-0.03065739558,0.61,0.33,frozen non-selectable comparator,False
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5275605148,0.004288794591,0.21,0.04,frozen selectable architecture,True
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5452767128,0.02200499482,0.04,0,frozen selectable architecture,True
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5371480998,0.01387638222,0.09,0,frozen non-selectable comparator,False
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5232717186,0,0,0,frozen target-only reference,False
STRESS_0147,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.527632108,0.004360387853,0,0,frozen non-selectable comparator,False
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5241048539,0.0008639318916,0.02,0,frozen non-selectable comparator,False
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4949386027,-0.02830231787,0.58,0.34,frozen non-selectable comparator,False
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5247595289,0.001518602915,0.28,0.09,frozen selectable architecture,True
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5403374726,0.01709655136,0.13,0,frozen selectable architecture,True
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5318399516,0.008599029275,0.15,0.01,frozen non-selectable comparator,False
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5232409254,0,0,0,frozen target-only reference,False
STRESS_0148,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5262158391,0.002974913939,0,0,frozen non-selectable comparator,False
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5292400321,0.0006194046208,0.06,0,frozen non-selectable comparator,False
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4937283862,-0.03489224152,0.6,0.44,frozen non-selectable comparator,False
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5369234997,0.008302873369,0.23,0.05,frozen selectable architecture,True
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5463961017,0.01777547382,0.09,0.01,frozen selectable architecture,True
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5442823693,0.01566174372,0.06,0,frozen non-selectable comparator,False
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5286206281,0,0,0,frozen target-only reference,False
STRESS_0149,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5327258712,0.004105243869,0,0,frozen non-selectable comparator,False
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5267644784,0.002267785568,0,0,frozen non-selectable comparator,False
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.49338402,-0.03111267481,0.6,0.36,frozen non-selectable comparator,False
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5320761657,0.007579473703,0.24,0.04,frozen selectable architecture,True
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5445586899,0.02006199973,0.11,0,frozen selectable architecture,True
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5423662907,0.01786959637,0.04,0,frozen non-selectable comparator,False
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5244966933,0,0,0,frozen target-only reference,False
STRESS_0150,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5292803922,0.004783698383,0,0,frozen non-selectable comparator,False
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5270059255,0.000967052124,0.02,0,frozen non-selectable comparator,False
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4898045158,-0.03623436045,0.67,0.44,frozen non-selectable comparator,False
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5287210262,0.002682149291,0.23,0.05,frozen selectable architecture,True
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5455587551,0.01951987945,0.12,0,frozen selectable architecture,True
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5366007635,0.01056188463,0.08,0,frozen non-selectable comparator,False
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5260388762,0,0,0,frozen target-only reference,False
STRESS_0151,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5297419417,0.003703066739,0,0,frozen non-selectable comparator,False
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.530410696,-0.0002129918505,0.1,0,frozen non-selectable comparator,False
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4976817867,-0.03294190392,0.59,0.39,frozen non-selectable comparator,False
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5323024175,0.001678725639,0.24,0.06,frozen selectable architecture,True
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5423003468,0.01167665793,0.12,0,frozen selectable architecture,True
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5389811593,0.008357469857,0.06,0,frozen non-selectable comparator,False
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5306236899,0,0,0,frozen target-only reference,False
STRESS_0152,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.533775585,0.003151893329,0,0,frozen non-selectable comparator,False
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5238795468,0.001616411428,0,0,frozen non-selectable comparator,False
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.493973912,-0.02828922339,0.57,0.4,frozen non-selectable comparator,False
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5268254974,0.004562362751,0.22,0.05,frozen selectable architecture,True
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5393537492,0.01709061403,0.11,0.01,frozen selectable architecture,True
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5335405716,0.0112774377,0.1,0.02,frozen non-selectable comparator,False
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5222631338,0,0,0,frozen target-only reference,False
STRESS_0153,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5257194683,0.003456332907,0,0,frozen non-selectable comparator,False
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5288044217,0.0007079981233,0.01,0,frozen non-selectable comparator,False
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4884811312,-0.03961529023,0.67,0.39,frozen non-selectable comparator,False
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5296354988,0.00153907627,0.33,0.12,frozen selectable architecture,True
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5325065711,0.004410147285,0.17,0.03,frozen selectable architecture,True
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5396727544,0.01157633102,0.12,0,frozen non-selectable comparator,False
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5280964234,0,0,0,frozen target-only reference,False
STRESS_0154,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5311359707,0.003039546641,0,0,frozen non-selectable comparator,False
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5303529698,0.001265524294,0.01,0,frozen non-selectable comparator,False
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4960299033,-0.03305754452,0.63,0.35,frozen non-selectable comparator,False
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5306479448,0.001560499709,0.25,0.06,frozen selectable architecture,True
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5200559679,-0.009031477071,0.38,0.07,frozen selectable architecture,True
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5408728647,0.01178541808,0.06,0,frozen non-selectable comparator,False
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5290874451,0,0,0,frozen target-only reference,False
STRESS_0155,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5329089484,0.003821504232,0,0,frozen non-selectable comparator,False
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5331748477,0.001052409791,0.02,0,frozen non-selectable comparator,False
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4957908925,-0.03633154912,0.63,0.38,frozen non-selectable comparator,False
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5330806959,0.0009582566816,0.2,0.04,frozen selectable architecture,True
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5458296749,0.01370723465,0.12,0.01,frozen selectable architecture,True
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5403351501,0.008212708303,0.11,0.01,frozen non-selectable comparator,False
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5321224412,0,0,0,frozen target-only reference,False
STRESS_0156,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5349362803,0.002813838082,0,0,frozen non-selectable comparator,False
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5304011124,0.002822070899,0.01,0,frozen non-selectable comparator,False
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4890745583,-0.03850448839,0.69,0.41,frozen non-selectable comparator,False
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.523272562,-0.004306482744,0.32,0.12,frozen selectable architecture,True
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5311690164,0.003589968791,0.17,0.02,frozen selectable architecture,True
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5364741269,0.008895082074,0.09,0.01,frozen non-selectable comparator,False
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5275790465,0,0,0,frozen target-only reference,False
STRESS_0157,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5304864305,0.002907386481,0,0,frozen non-selectable comparator,False
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5252512458,0.001175636172,0,0,frozen non-selectable comparator,False
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4943105212,-0.02976508935,0.57,0.36,frozen non-selectable comparator,False
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5310551852,0.006979575404,0.22,0.03,frozen selectable architecture,True
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.516198231,-0.007877377062,0.35,0.07,frozen selectable architecture,True
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.534755021,0.01067941475,0.09,0.01,frozen non-selectable comparator,False
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5240756118,0,0,0,frozen target-only reference,False
STRESS_0158,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5278943956,0.003818786342,0,0,frozen non-selectable comparator,False
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5256905726,-9.994597116e-05,0.02,0,frozen non-selectable comparator,False
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4879544213,-0.0378360948,0.65,0.4,frozen non-selectable comparator,False
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5243373734,-0.001453145332,0.27,0.11,frozen selectable architecture,True
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5364560825,0.01066556709,0.17,0.02,frozen selectable architecture,True
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5308603501,0.005069833158,0.12,0.01,frozen non-selectable comparator,False
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5257905173,0,0,0,frozen target-only reference,False
STRESS_0159,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5291951716,0.003404655118,0,0,frozen non-selectable comparator,False
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5272190452,0.0004861117141,0.01,0,frozen non-selectable comparator,False
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.489800829,-0.03693210508,0.71,0.38,frozen non-selectable comparator,False
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.527908442,0.001175507924,0.29,0.05,frozen selectable architecture,True
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5338572842,0.007124350434,0.16,0.01,frozen selectable architecture,True
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5357388654,0.009005928171,0.15,0,frozen non-selectable comparator,False
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5267329314,0,0,0,frozen target-only reference,False
STRESS_0160,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5302502859,0.00351735129,0,0,frozen non-selectable comparator,False
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5254739377,0.0008752832104,0,0,frozen non-selectable comparator,False
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4915407029,-0.03305795573,0.6,0.39,frozen non-selectable comparator,False
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5215304011,-0.003068254262,0.27,0.08,frozen selectable architecture,True
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5145441431,-0.01005451142,0.37,0.09,frozen selectable architecture,True
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5291960776,0.004597418662,0.11,0,frozen non-selectable comparator,False
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5245986566,0,0,0,frozen target-only reference,False
STRESS_0161,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5275490946,0.002950439291,0,0,frozen non-selectable comparator,False
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,A0,0.6050540608,-0.001666609459,0,0,frozen non-selectable comparator,False
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,A1,0.661268236,0.05454756354,0.02,0,frozen non-selectable comparator,False
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,A2,0.6434940308,0.03677335794,0.06,0,frozen selectable architecture,True
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,A3,0.5521865153,-0.05453415837,0.9,0.51,frozen selectable architecture,True
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,A4,0.5118608421,-0.09485982863,0.98,0.91,frozen non-selectable comparator,False
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,B0,0.6067206731,0,0,0,frozen target-only reference,False
STRESS_0162,R5,R5_MISLEADING_SOURCE,100,B4,0.588131797,-0.01858887517,0.39,0,frozen non-selectable comparator,False
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,A0,0.6162791449,0.002771363142,0.01,0,frozen non-selectable comparator,False
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,A1,0.6649229324,0.05141514827,0.02,0,frozen non-selectable comparator,False
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,A2,0.6512512475,0.03774346275,0.05,0,frozen selectable architecture,True
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,A3,0.5728584644,-0.0406493174,0.78,0.35,frozen selectable architecture,True
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,A4,0.5359892082,-0.07751857362,0.96,0.8,frozen non-selectable comparator,False
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,B0,0.6135077828,0,0,0,frozen target-only reference,False
STRESS_0163,R5,R5_MISLEADING_SOURCE,100,B4,0.5991867009,-0.01432108409,0.21,0,frozen non-selectable comparator,False
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,A0,0.6279809809,-0.001580084692,0.09,0,frozen non-selectable comparator,False
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,A1,0.6717128557,0.0421517906,0.05,0,frozen non-selectable comparator,False
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,A2,0.658880356,0.0293192954,0.09,0.01,frozen selectable architecture,True
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,A3,0.5889547154,-0.04060634847,0.74,0.28,frozen selectable architecture,True
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,A4,0.5566420889,-0.07291897336,0.99,0.75,frozen non-selectable comparator,False
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,B0,0.6295610613,0,0,0,frozen target-only reference,False
STRESS_0164,R5,R5_MISLEADING_SOURCE,100,B4,0.617613931,-0.01194713205,0.1,0,frozen non-selectable comparator,False
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,A0,0.6098356277,-0.0002768301577,0.01,0,frozen non-selectable comparator,False
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,A1,0.6558419234,0.04572946631,0.04,0,frozen non-selectable comparator,False
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,A2,0.6394881755,0.02937571696,0.09,0.02,frozen selectable architecture,True
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,A3,0.5522846547,-0.05782780642,0.95,0.59,frozen selectable architecture,True
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,A4,0.515740273,-0.09437218476,1,0.96,frozen non-selectable comparator,False
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,B0,0.6101124567,0,0,0,frozen target-only reference,False
STRESS_0165,R5,R5_MISLEADING_SOURCE,100,B4,0.5910033548,-0.01910910237,0.48,0,frozen non-selectable comparator,False
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,A0,0.6152798331,0.001770443386,0.04,0,frozen non-selectable comparator,False
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,A1,0.6577922744,0.04428288199,0.02,0,frozen non-selectable comparator,False
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,A2,0.6412679935,0.02775860299,0.13,0.02,frozen selectable architecture,True
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,A3,0.5687902695,-0.04471912152,0.82,0.4,frozen selectable architecture,True
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,A4,0.5331301758,-0.08037921692,0.98,0.8,frozen non-selectable comparator,False
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,B0,0.613509391,0,0,0,frozen target-only reference,False
STRESS_0166,R5,R5_MISLEADING_SOURCE,100,B4,0.5988424563,-0.01466693764,0.19,0,frozen non-selectable comparator,False
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,A0,0.6244724864,0.002649355556,0.05,0,frozen non-selectable comparator,False
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,A1,0.6677267945,0.04590366064,0.03,0.01,frozen non-selectable comparator,False
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,A2,0.6545559299,0.03273279652,0.07,0.02,frozen selectable architecture,True
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,A3,0.5850696799,-0.03675345342,0.69,0.29,frozen selectable architecture,True
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,A4,0.5532200629,-0.06860307092,0.94,0.75,frozen non-selectable comparator,False
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,B0,0.6218231291,0,0,0,frozen target-only reference,False
STRESS_0167,R5,R5_MISLEADING_SOURCE,100,B4,0.6104637331,-0.01135939785,0.07,0,frozen non-selectable comparator,False
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,A0,0.6053167814,-0.001513241841,0.02,0,frozen non-selectable comparator,False
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,A1,0.6564383411,0.04960831889,0.01,0.01,frozen non-selectable comparator,False
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,A2,0.640458912,0.03362888961,0.06,0.01,frozen selectable architecture,True
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,A3,0.5539799288,-0.05285009556,0.88,0.51,frozen selectable architecture,True
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,A4,0.5157451326,-0.09108489314,1,0.89,frozen non-selectable comparator,False
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,B0,0.6068300229,0,0,0,frozen target-only reference,False
STRESS_0168,R5,R5_MISLEADING_SOURCE,100,B4,0.5878258133,-0.01900420713,0.38,0,frozen non-selectable comparator,False
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,A0,0.6170390719,0.003978279513,0.01,0,frozen non-selectable comparator,False
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,A1,0.6553141618,0.04225336929,0.06,0.01,frozen non-selectable comparator,False
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,A2,0.6439925927,0.03093180397,0.08,0.01,frozen selectable architecture,True
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,A3,0.5631670538,-0.04989373695,0.83,0.46,frozen selectable architecture,True
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,A4,0.5344858688,-0.07857492163,0.95,0.79,frozen non-selectable comparator,False
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,B0,0.6130607909,0,0,0,frozen target-only reference,False
STRESS_0169,R5,R5_MISLEADING_SOURCE,100,B4,0.5980204701,-0.0150403203,0.24,0,frozen non-selectable comparator,False
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,A0,0.6200625747,-0.001296977617,0.05,0,frozen non-selectable comparator,False
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,A1,0.6596064049,0.03824685046,0.05,0,frozen non-selectable comparator,False
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,A2,0.6460510927,0.0246915381,0.1,0.03,frozen selectable architecture,True
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,A3,0.5847391441,-0.03662040998,0.64,0.26,frozen selectable architecture,True
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,A4,0.5523517308,-0.06900781766,0.95,0.72,frozen non-selectable comparator,False
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,B0,0.6213595504,0,0,0,frozen target-only reference,False
STRESS_0170,R5,R5_MISLEADING_SOURCE,100,B4,0.6097931072,-0.01156644523,0.08,0,frozen non-selectable comparator,False
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,A0,0.6155138063,0.0006902657632,0.05,0,frozen non-selectable comparator,False
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,A1,0.664527992,0.0497044486,0.05,0.01,frozen non-selectable comparator,False
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,A2,0.6497952098,0.03497166641,0.08,0.01,frozen selectable architecture,True
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,A3,0.5730537173,-0.04176982606,0.76,0.39,frozen selectable architecture,True
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,A4,0.532685059,-0.08213848212,0.97,0.75,frozen non-selectable comparator,False
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,B0,0.6148235428,0,0,0,frozen target-only reference,False
STRESS_0171,R5,R5_MISLEADING_SOURCE,100,B4,0.6005423504,-0.01428119402,0.17,0,frozen non-selectable comparator,False
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,A0,0.6114721015,0.001217944567,0.02,0,frozen non-selectable comparator,False
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,A1,0.6603008348,0.05004668046,0.02,0,frozen non-selectable comparator,False
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,A2,0.6440820652,0.03382791078,0.07,0.01,frozen selectable architecture,True
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,A3,0.5176751369,-0.09257901805,0.98,0.89,frozen selectable architecture,True
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,A4,0.5324994409,-0.07775471297,0.96,0.82,frozen non-selectable comparator,False
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,B0,0.6102541593,0,0,0,frozen target-only reference,False
STRESS_0172,R5,R5_MISLEADING_SOURCE,100,B4,0.5945904258,-0.01566373196,0.27,0,frozen non-selectable comparator,False
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,A0,0.6094533449,0.001699236244,0.06,0,frozen non-selectable comparator,False
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,A1,0.6589339811,0.05117986945,0.02,0,frozen non-selectable comparator,False
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,A2,0.6437047255,0.03595061422,0.05,0.01,frozen selectable architecture,True
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,A3,0.4847800267,-0.1229740883,1,0.96,frozen selectable architecture,True
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,A4,0.5347532746,-0.07300083891,0.96,0.7,frozen non-selectable comparator,False
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,B0,0.6077541143,0,0,0,frozen target-only reference,False
STRESS_0173,R5,R5_MISLEADING_SOURCE,100,B4,0.5944481039,-0.01330601008,0.11,0,frozen non-selectable comparator,False
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,A0,0.619755851,0.00385963915,0,0,frozen non-selectable comparator,False
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,A1,0.6519513702,0.0360551551,0.08,0.01,frozen non-selectable comparator,False
STRESS_0174,R5,R5_MISLEADING_SOURCE,100,A2,0.6441902745,0.02829405864,0.09,0.02,frozen selectable architecture,True
